iid,gender,condtn,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,like_o,prob_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,like,prob,met,extra
256,0,2,281,0,2,0,3,2,1,1,1,1,0,1,0,2,2,2,1,1,1,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
256,0,2,282,1,4,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,2,2,0,
256,0,2,283,0,6,1,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
256,0,2,285,0,3,0,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
256,0,2,287,0,7,1,2,4,2,2,0,0,0,0,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,1,1,1,0,
256,0,2,288,0,3,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,1,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
256,0,2,289,1,2,1,3,4,1,1,0,1,0,1,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,1,2,2,2,2,2,2,0,
256,0,2,290,0,2,0,4,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,1,
256,0,2,291,0,3,1,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
256,0,2,292,0,3,0,3,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
256,0,2,293,0,2,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,4,4,6,5,2,6,4,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,0,
257,0,2,273,0,7,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,0,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,1,0,0,
257,0,2,274,0,5,0,2,3,1,0,1,1,0,0,0,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,1,1,0,
257,0,2,275,0,6,1,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0,
257,0,2,276,0,7,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,2,2,2,1,0,
257,0,2,277,0,6,1,2,2,2,1,0,1,0,0,0,2,2,2,2,2,1,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0,
257,0,2,278,0,9,1,4,2,1,1,1,1,0,0,0,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,2,2,1,0,0,
257,0,2,279,0,3,1,2,2,1,1,1,0,0,0,0,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,
257,0,2,280,0,8,1,2,2,1,1,1,1,0,0,0,2,2,2,2,2,1,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,2,2,1,1,0,
257,0,2,281,0,8,1,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,2,2,1,1,0,
257,0,2,282,0,3,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,
257,0,2,283,0,3,0,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,
257,0,2,285,0,3,0,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0,
257,0,2,287,0,3,0,2,4,2,2,0,0,0,0,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,2,1,1,0,0,
257,0,2,288,0,6,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0,
257,0,2,289,0,5,0,3,4,1,1,0,1,0,1,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0,
257,0,2,290,0,8,1,4,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0,
257,0,2,291,0,3,0,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,
257,0,2,292,0,5,0,3,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,
257,0,2,293,0,3,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,9,2,5,6,2,5,1,2,3,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,2,2,2,1,0,
258,0,2,273,0,2,0,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,1,2,2,1,0,0,
258,0,2,274,0,1,0,2,3,1,0,1,1,0,0,0,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,1,2,2,0,
258,0,2,275,0,4,0,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,2,2,2,0,
258,0,2,276,1,1,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,277,1,6,0,2,2,2,1,0,1,0,0,1,2,2,2,2,2,1,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,278,0,2,0,4,2,1,1,1,1,0,0,0,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,2,2,2,0,
258,0,2,279,0,4,0,2,2,1,1,1,0,0,0,0,2,2,2,2,2,1,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,280,1,5,0,2,2,1,1,1,1,0,0,1,2,2,2,2,2,1,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,281,0,4,0,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,1,2,1,0,
258,0,2,282,1,1,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,283,1,6,0,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,284,1,3,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,285,0,2,1,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,1,2,2,0,
258,0,2,287,0,2,0,2,4,2,2,0,0,0,0,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,1,2,1,2,2,0,
258,0,2,288,0,6,0,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,2,2,1,0,
258,0,2,289,0,5,0,3,4,1,1,0,1,0,1,0,2,2,2,1,2,1,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,1,0,
258,0,2,290,0,4,0,4,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,2,2,2,0,
258,0,2,291,0,5,0,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,0,2,2,2,1,2,2,0,
258,0,2,292,1,4,0,3,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,2,2,2,0,
258,0,2,293,0,1,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,9,6,1,10,1,6,1,2,6,0,2,1,1,0,1,2,0,0,1,0,1,1,2,2,2,1,2,2,0,
259,0,2,273,0,4,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,0,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
259,0,2,274,0,2,0,2,3,1,0,1,1,0,0,0,2,2,2,2,2,1,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,0,
259,0,2,276,0,8,1,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,2,1,1,
259,0,2,277,1,3,1,2,2,2,1,0,1,0,0,1,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,
259,0,2,278,0,6,1,4,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,
259,0,2,279,0,5,1,2,2,1,1,1,0,0,0,0,2,0,2,1,0,0,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,2,2,0,0,
259,0,2,280,0,6,1,2,2,1,1,1,1,0,0,0,2,2,2,2,2,1,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,1,
259,0,2,281,0,2,1,3,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
259,0,2,282,0,1,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,1,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,283,0,2,0,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,284,0,7,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,0,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
259,0,2,285,0,5,0,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,287,0,1,0,2,4,2,2,0,0,0,0,0,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,288,0,5,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,289,0,2,0,3,4,1,1,0,1,0,1,0,2,1,2,2,2,1,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,290,0,6,1,4,2,1,0,1,0,0,1,0,1,1,2,2,1,1,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,
259,0,2,291,0,5,0,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,
259,0,2,292,0,4,0,3,1,1,1,1,1,0,1,0,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
259,0,2,293,0,4,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,10,2,2,2,2,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
260,0,2,273,0,6,0,3,2,1,1,1,1,0,0,0,1,2,2,2,2,0,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,0,
260,0,2,274,0,6,0,2,3,1,0,1,1,0,0,0,1,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,0,
260,0,2,275,0,5,0,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
260,0,2,276,1,4,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,
260,0,2,277,1,4,0,2,2,2,1,0,1,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,
260,0,2,278,0,4,0,4,2,1,1,1,1,0,0,0,2,2,2,1,2,1,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
260,0,2,279,0,4,0,2,2,1,1,1,0,0,0,1,2,2,2,2,2,1,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,
260,0,2,280,1,7,0,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,
260,0,2,281,0,5,0,3,2,1,1,1,1,0,1,0,2,2,2,2,2,1,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
260,0,2,282,1,4,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
260,0,2,283,0,3,1,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
260,0,2,285,1,2,0,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
260,0,2,287,0,4,1,2,4,2,2,0,0,0,0,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,0,
260,0,2,288,0,7,0,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
260,0,2,289,0,6,1,3,4,1,1,0,1,0,1,0,2,1,2,1,2,1,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
260,0,2,290,0,8,0,4,2,1,0,1,0,0,1,0,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,
260,0,2,291,1,5,1,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
260,0,2,292,0,3,0,3,1,1,1,1,1,0,1,0,2,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
260,0,2,293,0,4,0,3,3,1,1,1,1,0,0,0,1,2,2,2,2,2,3,10,4,4,4,2,7,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,
261,0,2,273,0,4,0,3,2,1,1,1,1,0,0,0,1,2,2,2,2,0,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,274,0,4,0,2,3,1,0,1,1,0,0,0,1,0,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,275,1,6,0,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,0,
261,0,2,276,1,7,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,1,
261,0,2,277,1,2,0,2,2,2,1,0,1,0,0,1,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,0,
261,0,2,278,0,7,0,4,2,1,1,1,1,0,0,0,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,279,0,1,0,2,2,1,1,1,0,0,0,0,2,2,2,2,2,0,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,1,
261,0,2,280,1,7,0,2,2,1,1,1,1,0,0,1,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,1,
261,0,2,281,0,5,0,3,2,1,1,1,1,0,1,0,1,2,2,1,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,282,0,1,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,283,0,1,1,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,1,2,2,2,2,2,0,
261,0,2,284,0,5,0,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,1,2,2,2,2,2,0,
261,0,2,285,0,1,0,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,287,0,1,1,2,4,2,2,0,0,0,0,0,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,1,2,0,
261,0,2,288,0,6,0,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,0,
261,0,2,289,0,2,1,3,4,1,1,0,1,0,1,0,2,1,2,1,1,0,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,0,
261,0,2,290,0,6,0,4,2,1,0,1,0,0,1,0,2,2,2,2,2,1,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,0,
261,0,2,291,1,3,1,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,1,2,2,2,2,2,2,1,
261,0,2,292,0,3,0,3,1,1,1,1,1,0,1,0,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
261,0,2,293,0,7,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,3,10,4,1,4,1,7,2,2,3,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,2,2,2,2,0,
262,0,2,273,0,2,1,3,2,1,1,1,1,0,0,0,1,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0,
262,0,2,274,0,1,0,2,3,1,0,1,1,0,0,0,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,275,0,2,1,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,276,0,4,1,3,2,1,1,1,1,0,0,0,2,2,2,1,2,1,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,277,0,6,1,2,2,2,1,0,1,0,0,0,2,2,2,2,2,0,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0,
262,0,2,278,0,2,1,4,2,1,1,1,1,0,0,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,279,0,5,1,2,2,1,1,1,0,0,0,0,2,2,2,1,2,1,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,280,0,5,1,2,2,1,1,1,1,0,0,0,1,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,281,0,4,1,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,282,0,5,0,2,1,1,1,1,1,0,0,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,283,0,6,0,3,4,2,0,0,0,0,0,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,285,0,1,0,2,6,1,1,1,1,0,0,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,287,0,1,0,2,4,2,2,0,0,0,0,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,288,0,6,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,289,0,5,0,3,4,1,1,0,1,0,1,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,290,0,6,1,4,2,1,0,1,0,0,1,0,1,2,2,2,1,1,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,291,0,7,0,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,0,
262,0,2,292,0,5,0,3,1,1,1,1,1,0,1,0,2,2,2,2,2,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
262,0,2,293,0,4,0,3,3,1,1,1,1,0,0,0,1,2,2,2,1,2,3,3,2,1,10,6,6,3,10,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,0,
263,0,2,273,0,4,0,3,2,1,1,1,1,0,0,0,1,2,2,2,2,2,3,3,1,9,10,1,6,2,10,1,1,1,1,0,1,0,2,1,0,0,0,0,1,2,2,2,2,2,2,0,
263,0,2,274,1,8,0,2,3,1,0,1,1,0,0,1,2,2,2,2,2,2,3,3,1,9,10,1,6,2,10,1,1,1,1,0,1,0,2,1,0,0,0,0,1,2,2,2,2,2,1,0,
263,0,2,275,0,3,0,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,3,3,1,9,10,1,6,2,10,1,1,1,1,0,1,0,2,1,0,0,0,0,0,2,2,2,2,2,0,0,
