samerace,race_o,race,condtn,int_corr,dec,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,imprace,imprelig,met,goal,gender,age,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec_o,match,attr_o,sinc_o,intel_o,fun_o,like_o,prob_o,career_c,field_cd,date,go_out,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age_o,attr,sinc,intel,fun,like,prob
0,3,4,2,9,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,2,2,2,2,1,6,14,4,1,0,2,1,1,1,1,4,2,2,2,2,2,2
0,3,4,2,7,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,2,2,2,2,0,6,14,4,1,1,1,1,0,0,0,4,2,2,2,2,2,2
0,2,4,2,6,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,2,2,2,2,2,6,14,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2
0,2,4,2,8,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,14,4,1,1,1,1,1,0,1,2,2,2,2,2,2,2
0,2,4,2,3,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,2,2,2,2,2,6,14,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0,2,4,2,3,0,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,2,2,2,2,2,6,14,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0,2,4,2,6,0,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,2,2,2,2,2,6,14,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2
1,4,4,2,4,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,6,14,4,1,1,1,1,1,0,1,2,2,2,2,2,2,2
0,6,4,2,7,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,6,14,4,1,1,0,2,1,0,0,2,2,2,2,2,2,2
0,2,4,2,6,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,14,4,1,0,1,1,1,1,0,3,2,2,2,2,2,2
0,2,4,2,4,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,2,2,2,2,2,6,14,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2
1,2,2,2,6,1,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,1,1,2,2,2,2,2,2,6,14,6,1,0,0,1,1,0,1,4,2,2,2,2,2,2
1,2,2,2,8,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,1,0,2,2,2,2,2,2,6,14,6,1,1,1,1,1,1,0,2,2,2,2,2,2,1
0,3,2,2,8,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,1,1,2,1,1,0,6,14,6,1,0,1,1,0,1,1,2,2,2,2,2,2,1
0,4,2,2,6,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,6,14,6,1,0,1,1,1,1,1,3,2,2,2,2,2,1
1,2,2,2,7,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,1,6,14,6,1,0,0,1,1,1,1,3,2,2,2,2,2,1
0,6,2,2,8,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,6,14,6,1,1,1,1,1,0,0,2,2,2,2,2,2,2
0,3,2,2,7,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,1,6,14,6,1,0,2,1,1,1,1,4,2,2,2,2,2,1
0,3,2,2,7,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,0,0,6,14,6,1,1,1,1,0,0,0,4,2,2,2,2,2,1
1,2,2,2,6,1,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,6,14,6,1,1,1,1,1,1,0,3,2,2,2,2,2,2
1,2,2,2,5,1,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,1,1,2,2,2,2,2,2,6,14,6,1,1,1,1,1,0,1,2,2,2,2,2,2,2
1,2,2,2,6,1,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,1,2,2,2,2,6,14,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1,2,2,2,6,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,6,14,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1,2,2,2,4,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,6,14,6,1,1,1,1,1,1,0,3,2,2,2,2,2,2
0,4,2,2,5,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,0,6,14,6,1,1,1,1,1,0,1,2,2,2,2,2,2,2
0,6,2,2,7,1,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,1,1,2,2,2,2,2,1,6,14,6,1,1,0,2,1,0,0,2,2,2,2,2,2,2
1,2,2,2,4,0,1,1,1,1,0,1,4,6,1,2,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,6,14,6,1,1,1,1,1,1,0,3,2,2,2,2,2,2
0,2,4,2,3,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,1,1,7,8,5,1,1,1,1,1,1,0,2,2,2,2,2,2,2
1,4,4,2,4,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,0,1,1,1,1,1,3,1,2,2,2,2,2
1,4,4,2,1,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,0,1,1,0,1,1,3,2,2,2,1,2,2
0,2,4,2,5,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,0,0,1,1,1,1,3,2,2,2,2,2,1
0,6,4,2,7,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,1,1,1,1,0,0,2,2,2,2,2,2,2
0,3,4,2,4,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,1,7,8,5,1,0,2,1,1,1,1,4,1,2,2,2,2,2
0,3,4,2,5,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,1,2,2,2,2,2,7,8,5,1,1,1,1,0,0,0,4,1,2,2,2,2,2
0,2,4,2,3,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,1,1,2,7,8,5,1,1,1,1,1,1,0,3,1,2,2,2,2,1
0,2,4,2,2,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,1,1,1,1,0,1,2,2,2,2,2,2,1
0,2,4,2,4,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,1,2,2,2,1,2,7,8,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0,2,4,2,2,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,1,2,2,2,2,2,7,8,5,1,1,1,1,1,1,1,2,2,2,2,2,2,1
0,2,4,2,1,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,1,1,1,1,1,0,3,2,2,2,2,2,1
1,4,4,2,8,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,1,1,1,1,0,1,2,1,2,2,2,2,2
0,6,4,2,3,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,1,7,8,5,1,1,0,2,1,0,0,2,2,2,2,2,2,2
0,2,4,2,5,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,0,0,2,2,2,2,2,2,7,8,5,1,0,1,1,1,1,0,3,2,2,2,1,2,2
0,2,4,2,1,0,1,1,1,1,0,0,7,1,1,5,1,3,1,1,1,1,0,1,1,0,2,2,2,2,2,2,7,8,5,1,1,1,1,1,1,0,3,2,2,2,2,2,2
1,6,6,1,3,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,1,2,2,2,2,2,2,11,3,3,1,2,1,0,1,0,0,2,2,2,2,2,2,2
0,4,6,1,4,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,0,2,2,2,2,2,1,11,3,3,1,2,0,1,0,0,0,1,2,2,2,2,2,2
0,4,6,1,3,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,0,2,2,2,2,2,2,11,3,3,1,2,0,0,0,0,1,2,2,0,2,1,0,1
0,2,6,1,4,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,1,2,2,2,2,2,2,11,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2
0,2,6,1,3,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,1,2,2,2,2,2,2,11,3,3,1,1,2,1,0,0,0,2,2,2,2,2,2,2
0,2,6,1,3,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,1,2,2,2,2,2,2,11,3,3,1,1,1,1,1,0,0,2,2,2,2,2,2,2
0,2,6,1,5,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,1,2,2,2,2,2,2,11,3,3,1,2,1,0,1,0,0,2,2,2,2,2,2,2
0,4,6,1,4,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,0,0,2,2,2,2,2,0,11,3,3,1,1,0,1,1,0,1,1,1,2,2,1,1,2
0,6,2,1,1,1,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,0,0,2,2,2,2,2,0,10,8,4,1,2,1,0,1,0,0,2,2,2,2,2,2,0
0,4,2,1,3,0,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,0,0,2,2,2,2,2,1,10,8,4,1,2,0,1,0,0,0,1,2,2,2,2,2,2
0,4,2,1,9,0,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,1,0,2,2,2,2,2,2,10,8,4,1,2,0,0,0,0,1,2,2,2,2,0,0,2
1,2,2,1,8,1,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,1,1,2,2,2,2,2,2,10,8,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1
1,2,2,1,5,1,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,1,1,2,2,2,2,2,2,10,8,4,1,1,2,1,0,0,0,2,2,2,2,2,2,2
1,2,2,1,3,1,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,0,0,2,2,2,2,2,2,10,8,4,1,1,1,1,1,0,0,2,2,2,2,2,2,2
1,2,2,1,1,1,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,1,1,2,2,2,2,2,2,10,8,4,1,2,1,0,1,0,0,2,2,2,2,2,2,2
0,4,2,1,5,0,1,1,1,1,1,0,3,8,1,1,0,2,1,0,1,1,0,1,0,0,2,2,2,2,2,0,10,8,4,1,1,0,1,1,0,1,1,2,2,2,1,1,2
0,6,2,1,1,0,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,0,0,2,2,2,2,2,0,3,3,5,1,2,1,0,1,0,0,2,2,2,2,2,2,0
0,4,2,1,1,0,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,0,0,2,2,2,2,2,1,3,3,5,1,2,0,1,0,0,0,1,2,2,2,2,2,2
0,4,2,1,6,0,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,1,0,2,1,2,2,2,2,3,3,5,1,2,0,0,0,0,1,2,1,2,2,1,1,2
1,2,2,1,8,1,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,1,1,2,2,2,2,2,2,3,3,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1,2,2,1,4,0,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,0,0,2,2,2,2,2,2,3,3,5,1,1,2,1,0,0,0,2,2,2,2,2,2,2
1,2,2,1,1,1,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,1,1,2,1,2,2,2,2,3,3,5,1,1,1,1,1,0,0,2,2,2,2,2,2,2
1,2,2,1,2,1,1,0,1,1,1,0,10,7,1,1,0,2,2,0,1,1,0,0,1,1,2,2,2,2,2,2,3,3,5,1,2,1,0,1,0,0,2,2,2,2,2,2,2
0,6,2,1,1,1,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,1,1,2,2,2,2,2,2,10,13,1,1,2,1,0,1,0,0,2,2,2,2,2,2,2
0,4,2,1,5,1,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,0,0,2,2,2,2,2,1,10,13,1,1,2,0,1,0,0,0,1,2,2,2,2,2,2
0,4,2,1,7,0,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,1,0,2,2,1,1,2,2,10,13,1,1,2,0,0,0,0,1,2,2,2,2,1,1,2
1,2,2,1,7,1,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,1,1,2,2,2,2,2,2,10,13,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1,2,2,1,4,0,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,0,0,2,2,2,2,2,1,10,13,1,1,1,2,1,0,0,0,2,2,2,2,2,2,2
1,2,2,1,5,1,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,1,1,2,2,2,2,2,2,10,13,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2
1,2,2,1,4,0,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,1,0,2,2,2,2,2,2,10,13,1,1,2,1,0,1,0,0,2,2,2,2,2,2,1
0,4,2,1,6,0,1,1,1,1,1,0,4,1,1,1,0,2,1,0,0,1,0,1,0,0,2,2,2,2,2,0,10,13,1,1,1,0,1,1,0,1,1,2,2,2,1,2,2
0,6,2,1,2,1,1,0,1,1,1,0,8,10,1,1,0,2,1,0,1,1,1,1,0,0,2,2,2,2,2,0,7,8,3,1,2,1,0,1,0,0,2,2,2,2,2,2,0
1,2,2,1,5,1,1,0,1,1,1,0,8,10,1,1,0,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,7,8,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1,2,2,1,3,0,1,0,1,1,1,0,8,10,1,1,0,2,1,0,1,1,1,1,0,0,2,2,2,2,2,1,7,8,3,1,1,2,1,0,0,0,2,2,2,2,2,2,2
1,2,2,1,0,0,1,0,1,1,1,0,8,10,1,1,0,2,1,0,1,1,1,1,1,0,2,2,2,2,2,2,7,8,3,1,1,1,1,1,0,0,2,2,2,2,2,2,1
1,2,2,1,5,0,1,0,1,1,1,0,8,10,1,1,0,2,1,0,1,1,1,1,1,0,2,2,2,2,2,2,7,8,3,1,2,1,0,1,0,0,2,2,2,2,2,2,0
0,6,3,1,1,0,2,1,0,0,0,0,5,2,1,1,0,1,2,0,0,0,0,0,1,0,2,2,2,2,2,2,1,16,3,1,2,1,0,1,0,0,2,1,2,2,2,2,2
0,2,3,1,3,1,2,1,0,0,0,0,5,2,1,1,0,1,2,0,0,0,0,0,1,1,2,2,2,2,2,2,1,16,3,1,1,1,1,1,0,0,2,2,2,2,2,2,2
0,4,3,1,5,0,2,1,0,0,0,0,5,2,1,1,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,0,1,16,3,1,1,0,1,1,0,1,1,1,2,2,1,1,2
0,6,3,1,4,1,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,1,1,2,2,2,2,2,2,6,6,4,3,2,1,0,1,0,0,2,2,2,2,2,2,2
0,4,3,1,4,0,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,0,0,2,2,2,2,2,2,6,6,4,3,2,0,1,0,0,0,1,2,2,2,1,2,2
0,4,3,1,7,0,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,0,0,2,2,2,2,2,2,6,6,4,3,2,0,0,0,0,1,2,1,0,2,0,0,2
0,2,3,1,6,1,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,1,1,2,2,2,2,2,2,6,6,4,3,1,1,1,1,1,1,2,2,2,2,2,2,2
0,2,3,1,7,0,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,1,0,2,2,2,2,2,2,6,6,4,3,1,2,1,0,0,0,2,2,2,2,2,2,2
0,2,3,1,4,0,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,1,0,2,2,2,2,2,2,6,6,4,3,1,1,1,1,0,0,2,2,2,2,1,1,2
0,2,3,1,0,1,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,1,1,2,2,2,2,2,2,6,6,4,3,2,1,0,1,0,0,2,2,2,2,2,2,2
0,4,3,1,6,0,0,0,2,2,0,0,1,4,1,5,0,1,2,0,1,1,0,0,0,0,2,2,2,2,2,0,6,6,4,3,1,0,1,1,0,1,1,2,2,2,2,2,2
0,6,2,1,1,1,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,0,0,2,2,2,2,2,2,2,3,7,1,2,1,0,1,0,0,2,2,2,2,2,2,0
0,4,2,1,3,1,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,0,0,2,2,2,2,1,0,2,3,7,1,2,0,1,0,0,0,1,2,2,2,2,2,0
0,4,2,1,9,0,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,1,0,1,2,2,2,2,2,2,3,7,1,2,0,0,0,0,1,2,2,2,2,2,2,2
1,2,2,1,8,1,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,0,0,2,2,2,2,1,2,2,3,7,1,1,1,1,1,1,1,2,2,2,2,2,2,0
1,2,2,1,2,1,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,0,0,2,2,2,2,2,2,2,3,7,1,1,2,1,0,0,0,2,2,2,2,2,2,0
1,2,2,1,4,0,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,0,0,2,2,2,0,2,2,2,3,7,1,1,1,1,1,0,0,2,2,2,1,0,0,0
1,2,2,1,2,1,2,1,0,1,1,0,8,1,1,5,0,2,2,0,0,1,0,1,0,0,2,2,2,2,2,2,2,3,7,1,2,1,0,1,0,0,2,2,2,2,2,2,0
1,6,6,1,3,1,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,1,1,3,1,1,1,1,1,0,1,1,2,2,2,2,2,2
0,2,6,1,1,0,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,0,2,2,2,2,2,0,1,1,3,1,1,1,1,1,1,0,2,2,2,2,2,2,0
0,1,6,1,5,0,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,0,2,2,2,2,2,2,1,1,3,1,1,1,1,1,0,0,1,2,2,2,2,2,2
0,2,6,1,1,0,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,1,1,3,1,1,0,1,1,1,0,2,2,2,2,2,2,0
0,2,6,1,1,1,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,1,1,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2
0,2,6,1,2,0,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,0,2,2,2,2,2,0,1,1,3,1,1,0,1,1,1,0,2,2,2,2,2,2,0
0,3,6,1,1,1,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,3,1,2,1,0,0,0,0,1,2,2,2,2,2,2
0,3,6,1,4,1,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,1,1,3,1,0,0,2,2,0,0,1,2,2,2,2,2,2
0,2,6,1,1,0,2,1,0,1,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,0,2,2,2,2,2,0,1,1,3,1,2,1,0,1,1,0,2,2,2,2,2,2,2
0,6,4,1,4,1,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,0,0,2,2,2,2,2,2,4,5,5,1,1,1,1,1,0,1,1,2,2,2,2,2,1
0,2,4,1,3,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,0,0,2,2,2,2,2,2,4,5,5,1,1,1,1,1,1,0,2,2,2,2,2,2,1
0,1,4,1,2,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,1,0,2,2,2,2,2,2,4,5,5,1,1,1,1,1,0,0,1,2,2,2,2,2,0
0,2,4,1,1,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,0,0,2,2,2,2,2,2,4,5,5,1,1,0,1,1,1,0,2,2,2,2,2,2,1
0,2,4,1,5,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,1,0,2,2,2,2,2,2,4,5,5,1,1,1,1,1,1,0,2,2,2,2,2,2,1
0,2,4,1,1,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,0,0,2,2,2,2,2,1,4,5,5,1,1,0,1,1,1,0,2,2,2,2,2,2,1
0,3,4,1,4,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,0,0,2,2,2,1,2,2,4,5,5,1,0,0,2,2,0,0,1,2,2,2,2,2,2
0,2,4,1,3,0,2,0,1,0,0,0,3,5,1,2,1,1,1,2,0,0,0,0,1,0,2,2,2,2,2,0,4,5,5,1,2,1,0,1,1,0,2,2,2,2,2,1,0
0,6,4,1,3,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,2,0,2,1,0,1,1,8,4,1,1,1,1,1,0,1,1,2,2,2,2,2,2
0,2,4,1,9,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,2,2,2,0,0,2,1,8,4,1,1,1,1,1,1,0,2,2,2,2,2,2,2
0,1,4,1,1,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,2,1,2,1,1,1,1,8,4,1,1,1,1,1,0,0,1,2,2,2,2,2,1
0,2,4,1,6,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,1,2,2,1,1,2,1,8,4,1,1,0,1,1,1,0,2,2,1,2,2,2,2
0,2,4,1,7,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,2,2,2,1,1,2,1,8,4,1,1,1,1,1,1,0,2,2,2,1,1,2,2
0,2,4,1,4,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,2,2,2,2,1,0,1,8,4,1,1,0,1,1,1,0,2,2,2,2,2,2,2
0,3,4,1,7,0,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,1,0,2,0,0,2,1,8,4,1,0,0,2,2,0,0,1,2,2,2,2,2,2
0,2,4,1,9,1,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,2,2,2,2,2,2,1,8,4,1,2,1,0,1,1,0,2,1,2,2,2,2,2
0,6,2,1,4,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,1,1,1,1,1,0,1,1,2,2,2,2,2,2
1,2,2,1,8,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,1,4,4,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2
0,1,2,1,1,0,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,0,0,2,2,2,2,2,2,4,4,3,1,1,1,1,1,0,0,1,2,2,2,2,2,2
1,2,2,1,8,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,1,1,0,1,1,1,0,2,2,2,2,2,2,2
1,2,2,1,7,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2
1,2,2,1,5,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,1,1,0,1,1,1,0,2,2,2,2,2,2,2
0,3,2,1,8,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,1,2,1,0,0,0,0,1,2,2,2,2,2,2
0,3,2,1,6,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,1,0,0,2,2,0,0,1,2,2,2,2,2,2
1,2,2,1,8,0,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,1,1,1,0,2,2,2,2,2,0,4,4,3,1,2,1,0,1,1,0,2,2,2,2,2,1,2
0,6,2,1,3,1,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,7,6,3,1,1,1,1,0,1,1,2,2,2,2,2,2
1,2,2,1,5,1,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,7,6,3,1,1,1,1,1,0,2,2,2,2,2,2,2
0,1,2,1,6,0,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,7,6,3,1,1,1,1,0,0,1,2,2,2,2,2,2
1,2,2,1,4,0,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,7,6,3,1,0,1,1,1,0,2,2,2,2,2,2,2
1,2,2,1,4,0,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,7,6,3,1,1,1,1,1,0,2,2,2,2,2,2,1
1,2,2,1,3,0,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,7,6,3,1,0,1,1,1,0,2,2,2,2,2,2,1
0,3,2,1,5,1,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,7,6,3,2,1,0,0,0,0,1,2,2,2,2,2,2
0,3,2,1,7,1,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,7,6,3,0,0,2,2,0,0,1,2,2,2,2,2,2
1,2,2,1,2,0,1,2,1,0,0,0,7,5,1,4,1,2,1,1,1,1,1,0,1,0,2,2,2,2,2,0,4,7,6,3,2,1,0,1,1,0,2,2,2,2,2,2,2
